id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
665784210530470607,Exquisito Studio en lo mejor de Palermo,234791229,Jorge C.,,Palermo,-34.56717,-58.43532,Entire home/apt,6872,4,8,2022-11-30,1.51,1,166,8,
663714957837375536,"Hermoso dpto excelte ubicación, parrilla y laundry",76168023,Julia,,Palermo,-34.58235810549922,-58.43296433853765,Entire home/apt,7929,3,0,,,1,354,0,
658735838906761735,Excellent Floor 23 APARTM Puerto Madero w/security,23109215,Marina,,Puerto Madero,-34.60317,-58.36433,Entire home/apt,15857,3,9,2022-11-17,1.71,2,299,9,
665791786439871637,"Amplio, luminoso departamento en torre residencial",77432693,Lucas,,Nuñez,-34.54364,-58.46061,Entire home/apt,6519,5,5,2022-10-14,0.94,1,337,5,
663715395944964097,"Casa Dante, een unieke historische belevenis",73390211,Frank,,San Nicolas,-34.60214,-58.37895,Entire home/apt,14589,3,12,2022-11-14,2.37,2,339,12,
663726819652619519,Elegante duplex urbano,58066251,Marisu,,Retiro,-34.59803,-58.37372,Entire home/apt,13214,6,6,2022-11-20,1.26,4,295,6,
665800447334896251,"Magical terrace, bright and inspiring apartment",6591950,Inês,,Almagro,-34.6045342,-58.41727979999999,Entire home/apt,10305,2,9,2022-12-16,1.76,5,336,9,
658929913227855285,"Cálido apartamento con piscina, sauna y gym",466470373,Adrian Ruben,,Belgrano,-34.55328,-58.45731,Entire home/apt,6584,3,20,2022-12-13,3.45,1,0,20,
665834113085508793,Precioso Departamento con pileta,190841754,Daniel,,Palermo,-34.5771092,-58.4309656,Entire home/apt,7018,1,27,2022-12-22,4.82,22,344,27,
659126990426420407,Moderno Studio en edificio con amenities de lujo,1028764,Cecilia,,Palermo,-34.57815,-58.43797,Entire home/apt,17619,1,5,2022-08-27,0.90,108,76,5,
665844472277843101,Hermoso departamento luminoso con terraza privada,454407736,Melina Carolina,,Palermo,-34.584035117407765,-58.44046454876661,Entire home/apt,15008,2,4,2022-10-01,0.72,6,331,4,
663732286389715554,Amplio y luminoso dto con espacio libre y parrilla,70328533,Valeria,,San Cristobal,-34.62411,-58.41095,Entire home/apt,20000,1,0,,,1,365,0,
663733617625655140,Un lugar de ensueño,459557096,Nomad,,San Telmo,-34.61843,-58.37189,Entire home/apt,4495,1,22,2022-12-15,3.98,46,5,22,
665853274660637821,Great duplex apt en middle of Recoleta,1875949,Diego,,Recoleta,-34.58968,-58.39502,Entire home/apt,14147,60,4,2022-11-06,0.75,74,277,4,
665854590065418826,Atractivo departamento cerca del Alto Palermo,454407736,Melina Carolina,,Palermo,-34.586981696214885,-58.41478709131479,Entire home/apt,15278,1,18,2022-10-30,3.48,6,292,18,
663739038108302393,The happiest and coziest bedroom in the house,80280296,Claudia,,Paternal,-34.60176,-58.467,Private room,3524,2,2,2022-11-17,0.77,6,89,2,
659191648005031398,Cómodo y céntrico con cochera,78934958,Silvia Alicia,,San Nicolas,-34.60185,-58.38881,Entire home/apt,8980,1,16,2022-12-05,2.82,4,365,16,
665866798885954474,"Departamento para 4 en palermo, piscina y bicis.",190841754,Daniel,,Palermo,-34.576775735188995,-58.43116767704487,Entire home/apt,8477,1,29,2022-12-19,5.03,22,105,29,
659255985413468516,A modern and bright 1 room apartment in Colegiales,16133446,Luis & Florencia,,Colegiales,-34.5777927,-58.45942779999999,Entire home/apt,7929,14,3,2022-12-08,0.62,40,153,3,
665986180611693749,Dorian House | Boutique,9499405,Facundo Rolando,,Palermo,-34.5889782,-58.42743469999999,Private room,15410,2,9,2022-12-11,1.64,8,365,9,
659268890719972177,Awesome apartment in San Telmo with pool & gym!,383195813,Silvia,,San Telmo,-34.625,-58.3732,Entire home/apt,4122,30,0,,,1,181,0,
663740221686576421,Una Estadía perfecta para ti,459557096,Nomad,,San Telmo,-34.61834,-58.3709,Entire home/apt,4396,1,16,2022-11-21,2.93,46,14,16,
663745462164553689,El Lugar Ideal para tu descanso,459557096,Nomad,,San Telmo,-34.61785,-58.37245,Entire home/apt,3914,1,18,2022-12-17,3.55,46,16,18,
665996855408802256,Lovely Apt in Palermo Chico/Barrio Parque,5597544,Pia & Silvia,,Palermo,-34.5804317,-58.4016207,Entire home/apt,11453,20,0,,,27,346,0,
659286711222502760,LUX + 1 Dorm Pileta & Gym,1021694,Fliphaus,,Recoleta,-34.59061,-58.39672,Entire home/apt,11425,1,18,2022-11-20,3.33,127,357,18,
666063705884224939,Lovely studio in Recoleta | BA,2219587,Lara,,Retiro,-34.5937,-58.38391,Entire home/apt,3927,6,11,2022-12-15,1.99,2,312,11,
659293134646247285,"Hermoso condominio en la boca, seguridad las 24hs.",465917566,Nancy,,Boca,-34.62918,-58.36575,Entire home/apt,9300,1,1,2022-09-18,0.29,1,365,1,1127998186
663749178405843420,El espacio perfecto para tus dias de Relax,459557096,Nomad,,San Telmo,-34.6181,-58.37234,Entire home/apt,4405,1,15,2022-12-11,2.71,46,19,15,
663752888056477823,Un lugar increíble en San Telmo,459557096,Nomad,,San Telmo,-34.61817,-58.37235,Entire home/apt,4504,1,25,2022-12-22,4.49,46,17,25,
663759165061043477,New Apartment w/Amenities in Villa Crespo,258577967,Carolina,,Almagro,-34.5984,-58.42752,Entire home/apt,12635,2,3,2022-08-27,0.53,22,30,3,
666077236868859556,Hermoso depto a  estrenar con Pileta y Gimnasio,177947881,Yanina,,Chacarita,-34.58606,-58.45176,Entire home/apt,5638,3,14,2022-12-23,2.47,3,137,14,
663760964109414213,Depto 2 ambientes en Villa Crespo con balcón,44168030,Dana,,Villa Crespo,-34.59892,-58.44074,Entire home/apt,6857,2,9,2022-12-20,1.63,55,55,9,
663783920335553125,A spacious & bright Studio  @the heart of Palermo,16133446,Luis & Florencia,,Palermo,-34.5911298,-58.42496,Entire home/apt,6167,28,0,,,40,148,0,
659294926518765504,Tesorito de Palermo,455982220,Viviana,,Palermo,-34.58078,-58.43581,Entire home/apt,7048,2,8,2022-12-11,1.45,6,75,8,
666087608222851683,2B | Palermos Soho | Best Choice,5412762,Super Host,,Palermo,-34.5906706,-58.4327854,Entire home/apt,6179,1,8,2022-11-10,2.67,38,356,8,
659321286884766061,"Studio1 Luminoso, silencioso. Nuevo. Recoleta.",21607424,Angel,,Recoleta,-34.5973441,-58.39087269999999,Entire home/apt,8986,2,22,2022-12-10,4.00,13,330,22,
659356742426062407,Top Department,17308391,Ivan,,Caballito,-34.60716,-58.43904,Entire home/apt,13618,3,0,,,2,365,0,
659418852029735721,Sinclair Exclusivo,455982220,Viviana,,Palermo,-34.57401,-58.42293,Entire home/apt,10697,2,9,2022-12-21,1.58,6,85,9,
663788952410244068,Relajate en este loft tranquilo,459557096,Nomad,,San Telmo,-34.61807,-58.3725,Entire home/apt,4898,1,14,2022-12-09,2.76,46,12,14,
666207117496665757,Stylish apartment (w/ Breakfast) Puerto Madero,161570650,Eugenia,,Puerto Madero,-34.6169813,-58.3616245,Entire home/apt,9615,2,17,2022-12-28,3.70,1,93,17,
663791437064459738,Habitación Doble o triple c/Desayuno y Est. gratis,62092352,Via Via Buenos Aires RJC,,San Telmo,-34.61717,-58.36991,Private room,6343,1,0,,,4,342,0,
666393290874619264,"Studio Moderno & Amplio cerca hptal italiano, UTN",435970371,Mybelo,,Almagro,-34.60134,-58.4207,Entire home/apt,7929,4,5,2022-11-14,0.93,37,180,5,
663791921269219889,Habitación Doble con Desayuno y Est. gratis,62092352,Via Via Buenos Aires RJC,,San Telmo,-34.6160104,-58.3706701,Private room,6343,1,0,,,4,352,0,
666411690829269141,Hermoso departamento en el corazón de Palermo,93748691,Adrian,,Palermo,-34.578147996017506,-58.43242630362511,Entire home/apt,7777,1,26,2022-12-17,4.73,4,147,26,
663795730138458419,Ten unos días Inolvidables,459557096,Nomad,,San Telmo,-34.61861,-58.37241,Entire home/apt,4005,1,16,2022-12-05,2.93,46,22,16,
659494986624507436,Palermo/2Dorm/balcón/2Baños/Piscina/Seg 24hs.,454013039,Noelia Y Fabio,,Palermo,-34.5848832,-58.42282799999999,Entire home/apt,20639,3,37,2022-12-17,6.61,10,339,37,
666463087198274623,Mágico y elegante con jardín privado en Palermo,140807548,Gabriela,,Palermo,-34.5764524,-58.4369971,Entire home/apt,8828,3,2,2022-12-11,0.45,3,357,2,
663802172898788679,Una escapada en Buenos Aires.,459557096,Nomad,,San Telmo,-34.61805,-58.37228,Entire home/apt,3906,1,20,2022-11-30,3.64,46,16,20,
666486289699101671,Moderno y luminoso studio en Palermo Soho,16720852,Mariana,,Palermo,-34.58251,-58.42219,Entire home/apt,5374,3,13,2022-12-07,4.48,5,295,13,
663816243005155795,Gorgeous Spot in Palermo's Heart,387821367,Lucia,,Recoleta,-34.59174,-58.41167,Entire home/apt,5966,2,21,2022-12-08,3.77,2,252,21,
659521423855599725,En torre con todos los amenities en PALERMO,466625002,Silvina,,Palermo,-34.57577,-58.42996,Entire home/apt,6909,3,11,2022-11-19,1.92,1,303,11,
666500716959467562,Spacious and Sunny apartment!,376849012,Mer Y Lore,,San Telmo,-34.61854,-58.37652,Entire home/apt,4001,7,1,2022-10-23,0.44,3,364,1,
659522216680302981,Casa en Belgrano R (Residencial),575551,Fernanda,,Belgrano,-34.57087,-58.46966,Entire home/apt,150000,2,0,,,1,363,0,
659532978508726017,Elegante apartamento totalmente equipado.,182783736,Tomas,,Palermo,-34.59162,-58.41238,Entire home/apt,8810,2,10,2022-12-18,2.38,3,308,10,
659577524791941198,Cozy Apartment in the best area of Recoleta,7462776,Juan,,Recoleta,-34.5889558,-58.40025920000001,Entire home/apt,7375,2,23,2022-12-19,3.81,9,173,23,
659596635700713227,Habitación privada en Buenos Aires,116976992,Gianna,,Balvanera,-34.61044,-58.41297,Private room,2255,1,7,2022-12-20,1.94,2,89,7,
659947010526465933,House Lorca - Hermoso departamento de 4 ambientes,224364767,Leandro,,Caballito,-34.61757651771075,-58.44553233068848,Entire home/apt,33500,2,2,2022-12-11,2,1,77,2,
659989809378991953,precioso departamento con decoracion de vanguardia,7786587,Maximiliano,,Villa Crespo,-34.5979332,-58.43215360000001,Entire home/apt,10572,7,3,2022-11-19,0.63,119,331,3,
663832464082546509,Amplio depto Barrio Norte. Excelente ubicación,147781084,Francisca,,Recoleta,-34.59674,-58.40613,Entire home/apt,11000,2,11,2022-11-19,1.95,1,336,11,
663834140043420399,Luminoso y sobrio departamento en el centro.,82951919,Nahuel,,Constitucion,-34.61877,-58.38339,Entire home/apt,8000,3,10,2022-11-14,1.79,1,79,10,
663854142196206756,Habitación con balcón,218680231,María Luz,,Flores,-34.623933276576636,-58.45708988606929,Private room,3196,2,19,2022-12-18,3.61,3,343,19,
663856413543902256,Brand New San Telmo,70803997,Carolina,,Barracas,-34.62789,-58.37132,Entire home/apt,16361,4,8,2022-12-18,1.44,1,336,8,
666505957741585705,Loft boutique en Palermo,257223822,Jano,,Palermo,-34.59599,-58.41898,Entire home/apt,23911,1,18,2022-12-11,3.72,1,335,18,
663872279271121947,Hermoso departamento para sentirte como en casa.,467679728,Joaquín,,Villa Crespo,-34.5974685,-58.43203870000001,Entire home/apt,6167,2,4,2022-11-18,1.11,1,349,4,
663892334896858148,Double Room in San Telmo,78753070,Matías,,San Telmo,-34.6239532,-58.3699259,Private room,3531,1,9,2022-12-05,1.60,2,0,9,
659992561874708147,Apartment Torre de Nuñez,160755964,Andrea,,Nuñez,-34.54993,-58.45618,Entire home/apt,8500,2,4,2022-11-03,0.97,1,61,4,
659993597249570602,MiBAQ Hostel,466730438,Mi Buenos Aires Querido,,San Nicolas,-34.6054405,-58.38831039999999,Shared room,3000,1,1,2022-07-06,0.17,1,365,1,
666524386465303321,Hermoso departamento en el corazón de Recoleta,340549711,Tomas,,Recoleta,-34.5922709,-58.3941751,Entire home/apt,8685,2,11,2022-12-04,2.52,1,353,11,
660000825479969700,Terrace Loft | Modern 1 Bedroom Loft with Terrace,669759,Oasis Collections,,Nuñez,-34.54781,-58.46732,Entire home/apt,18236,10,0,,,31,119,0,
663897184841992875,Loving BA,467684478,Clara Maria,,Recoleta,-34.58531,-58.40492,Entire home/apt,8558,4,8,2022-11-23,1.59,1,170,8,
666561216423233308,2 Bd with Pool in Recoleta,1021694,Fliphaus,,Recoleta,-34.59488,-58.39241,Entire home/apt,16714,2,11,2022-11-21,2.08,127,354,11,
663944250878358843,Increíble apartamento en Palermo Hollywood,4341485,Dolores,,Chacarita,-34.58195,-58.44828,Entire home/apt,15102,2,2,2022-09-21,0.48,12,291,2,
663945365815007327,BeGuest - Dúplex con terraza y vista despejada.,1968905,Gastón,,Saavedra,-34.55322,-58.48763,Entire home/apt,4933,2,1,2022-07-14,0.18,7,250,1,
660006221938530718,Cómodo monoambiente Av. Corrientes,310901506,Walquiria,,Balvanera,-34.6053413,-58.395111,Entire home/apt,6800,2,4,2022-11-20,1.46,1,347,4,
666573128569698651,Boutique Apartment. Complejo La Galerie San Telmo,24828061,Lucia,,Barracas,-34.6274547,-58.3723872,Entire home/apt,10795,2,19,2022-12-17,3.41,3,358,19,
660061791216415188,Brillant & comfortable APT in Palermo -Recoleta!,8493754,Macarena Y Alejandro,,Palermo,-34.58228,-58.40115,Entire home/apt,8457,3,12,2022-12-20,2.20,7,272,12,
663963044137238624,Hermoso departamento en el centro de caballito,467699062,Alejandro,,Caballito,-34.62349981519014,-58.43631328465579,Entire home/apt,9011,2,2,2022-11-13,1.13,1,178,2,
663984240800891774,Habitación privada con balcón en zona Congreso,128578035,Melody,,Balvanera,-34.61516,-58.39711,Private room,1754,7,4,2022-11-15,1.21,4,122,4,
666585204730246532,Apartment in Palermo!,308698314,Melanie,,Palermo,-34.58887,-58.4191,Entire home/apt,10572,3,6,2022-08-28,1.09,4,78,6,
664001729534901241,Soñado departamento cercano al hospital italiano.,434266503,Paulo,,Caballito,-34.6075,-58.43162,Entire home/apt,7173,1,7,2022-12-22,1.52,9,325,7,
660068897723266177,Beautiful entire apartment in Recoleta.,146223959,Maire,,Recoleta,-34.5918,-58.40187,Entire home/apt,8306,4,12,2022-12-06,2.03,2,360,12,
660074472999067495,Excellent Studio in Palermo Soho with Fast WIFI,55662390,Laura Cristina,,Palermo,-34.582102601828026,-58.42128977179527,Entire home/apt,7929,3,2,2022-12-11,1.76,1,354,2,
666602188090992764,"42 - Apartment in Recoleta, French St.",48064803,Federico,,Recoleta,-34.58676,-58.40728,Entire home/apt,7123,2,17,2022-12-12,3.42,58,364,17,
660083629843794819,Moderno apartamento en Palermo,3469227,Federico,,Palermo,-34.58268,-58.41026,Entire home/apt,13214,3,1,2022-10-29,0.48,135,357,1,
664136018426516058,Appartement in V.Crespo(close to palermo)2 persons,467729748,Maximiliano,,Villa Crespo,-34.6015602,-58.4343171,Entire home/apt,2567,1,5,2022-12-18,0.86,1,56,5,
664221151831368221,Luminoso estudio en Coghlan,517397,Sebastian,,Coghlan,-34.55953,-58.4819,Entire home/apt,5286,2,2,2022-10-10,0.63,3,351,2,
666609234889650086,Precioso departamento de 2 ambientes con balcon,7786587,Maximiliano,,Recoleta,-34.5873825,-58.39727620000001,Entire home/apt,7929,30,0,,,119,365,0,
666654267738472634,Upoint Flats!,1409800,Mariano,,San Nicolas,-34.60363,-58.37245,Entire home/apt,15102,2,4,2022-10-12,0.73,60,357,4,
664273099054289032,"Terraza, living exterior. Pileta y parrilla",466725625,Casita,,San Telmo,-34.62026,-58.37467,Entire home/apt,13919,1,1,2022-12-02,1,1,361,1,
660087514473201175,"Luxury Tower Full amenities  Terrace,  Sunset View",132838002,Pablo,,Palermo,-34.5805177,-58.4067158,Entire home/apt,22301,5,0,,,84,169,0,
660109120886636307,comodo studio frente al PArque Las Heras,7786587,Maximiliano,,Palermo,-34.5848615,-58.4110718,Entire home/apt,6167,4,1,2022-07-31,0.20,119,365,1,
660109402882323120,"Estilo colonial, tranquilo! Patio y parrilla!",465397919,Mi Casa,,San Telmo,-34.61796,-58.37663,Entire home/apt,7576,3,4,2022-11-10,1.48,2,315,4,
666655774957021326,"81 - Studio in Palermo, Humboldt St.",48064803,Federico,,Palermo,-34.58407,-58.43332,Entire home/apt,13214,3,19,2022-12-08,3.58,58,342,19,
660123080998957677,Spacious studio in Palermo Soho - Brand New,1409800,Mariano,,Palermo,-34.5910821,-58.4254669,Entire home/apt,12082,3,8,2022-12-21,4.44,60,189,8,
666657386742315261,Comodo y lleno de luz departamento en Recoleta,45358074,Patricia,,Recoleta,-34.59681,-58.38711,Entire home/apt,6695,3,4,2022-11-28,0.75,11,74,4,
664284816119254540,"Hermoso departamento , seguridad 24 hs , sum",466231982,Joni,,Palermo,-34.59648235806324,-58.418651819229126,Entire home/apt,5362,3,17,2022-12-05,2.91,6,305,17,
666675262467303261,Depto luminoso enfrente del Italiano con pileta,21427846,Brico,,Almagro,-34.60678,-58.42512,Entire home/apt,6429,2,0,,,25,77,0,
664392818226478943,2 Bd nearby Alto Palermo,1021694,Fliphaus,,Recoleta,-34.58617,-58.40598,Entire home/apt,14347,1,13,2022-12-04,3.10,127,363,13,
666691862774036894,"Amplio y comodo departamento.
en Puerto Madero",59778210,Gaston,,Puerto Madero,-34.61002,-58.36374,Entire home/apt,19381,3,11,2022-12-23,2.00,1,329,11,
664415135933788487,Monoambiente en zona privilegiada,269351277,Sabrina,,Palermo,-34.56985,-58.43419,Entire home/apt,8181,1,2,2022-07-17,0.35,1,317,2,
660146414341433622,Bright apt in San Telmo p/ 4; 1 additional payment,466758424,Carmela María,,San Telmo,-34.6174461,-58.3752693,Entire home/apt,9358,1,1,2022-07-17,0.18,1,0,1,
660159946121041986,"Loft acogedor, luminoso y tranquilo",459557096,Nomad,,San Telmo,-34.61643,-58.37225,Entire home/apt,4495,1,21,2022-12-13,3.84,46,20,21,
666715775413790009,"Palermo Premium apartment
Best location",380318714,Guillermo,,Palermo,-34.58897,-58.42318,Entire home/apt,15857,2,0,,,3,218,0,
666741326188860263,Impecable departamento a 1 Cuadra Del obelisco,103369953,Leonardo,,San Nicolas,-34.6053322,-58.3793082,Entire home/apt,25000,2,3,2022-11-13,1.11,1,90,3,
660191082738284174,SPECTACULAR 2 BDR APT IN DOWNTOWN W AMENITIES!!!!,10966956,Vero Y Clara,,Retiro,-34.59835,-58.37781,Entire home/apt,26933,1,2,2022-07-23,0.35,75,360,2,
660218990066510313,Departamento en Las Cañitas,93863859,Paula,,Palermo,-34.563494,-58.441515,Entire home/apt,8810,3,5,2022-08-22,0.87,1,178,5,
660221314715899969,Hermoso estudio con balcón y piscina,49480723,Delia Concepcion,,Chacarita,-34.58368,-58.45293,Entire home/apt,6042,1,2,2022-09-12,0.42,50,265,2,
664418538316383656,Departamento 3 Ambientes con Balcon terraza UNICO!,35414663,Valeria,,Chacarita,-34.58224,-58.45133,Entire home/apt,8986,6,3,2022-08-15,0.59,1,271,3,
664437123746493932,Hermoso departamento en Palermo Hollywood,29208888,Joaco,,Palermo,-34.57646,-58.43493,Entire home/apt,4933,3,2,2022-08-19,0.43,6,44,2,
664455861777839916,Individual Room in Palermo Big House,2298218,Fermin,,Palermo,-34.5876954,-58.4345308,Private room,3876,3,2,2022-10-11,0.51,2,348,2,
666744112552810284,Cálido estudio en Caballito,329819840,Fernanda,,Caballito,-34.60835,-58.44255,Entire home/apt,9539,2,2,2022-11-06,0.43,22,303,2,
664460320573604991,Hermoso departamento en la mejor zona de recoleta,52914130,Felipe,,Recoleta,-34.593705,-58.39227330000001,Entire home/apt,7173,1,15,2022-12-12,3.46,3,254,15,
666751597659131394,Bonpland Studio en Palermo Hollywood,297454340,Valeria,,Palermo,-34.578886153661514,-58.432195633649826,Entire home/apt,8281,3,0,,,1,284,0,
664467900066265020,Palermo Colors - Fitz Roy,264150394,Martín,,Palermo,-34.57979,-58.43107,Entire home/apt,10341,2,6,2022-12-10,1.03,2,361,6,
660235905507639843,"Sunny, happy apartment with outstanding views",54421247,Sol,,Palermo,-34.59203,-58.41875,Entire home/apt,6167,7,8,2022-12-25,2.02,3,332,8,
660243747723313811,Oasis con piscina y terraza privadas en Palermo.,34910492,Gonzalo,,Palermo,-34.59459,-58.42611,Entire home/apt,20137,3,27,2022-12-22,4.48,1,283,27,
666753659003590993,Hogar soñado en corazón de Palermo - Terraza,29641562,Maximiliano,,Palermo,-34.58863,-58.43261,Entire home/apt,21011,5,0,,,3,0,0,
666800199761485737,Ideal departamento en Recoleta!,462824698,Julieta,,Recoleta,-34.5899524,-58.4075642,Entire home/apt,4767,2,9,2022-11-27,1.69,1,0,9,
660272834666729176,Departamento en el centro de Capital Federal,466813420,Mauro,,Monserrat,-34.61033,-58.37481,Entire home/apt,4581,5,9,2022-12-22,2.93,1,326,9,
660274329318611733,Luminoso  apartamento en edificio de categoría,40816499,Jorge,,Caballito,-34.60899,-58.44661,Entire home/apt,3223,2,9,2022-12-28,2.52,1,350,9,
664468582263203810,Peaceful apt with lovely patio & BBQ in recoleta,69884075,Ivan,,Recoleta,-34.59414,-58.40309,Entire home/apt,15102,7,1,2022-11-21,0.77,1,165,1,
666815574277048796,Chic Studio in Belgrano w/pool & GYM,13834947,Joaquin,,Belgrano,-34.5585281,-58.4465422,Entire home/apt,10824,3,22,2022-12-24,4.05,21,174,22,
666830502644940380,Departamento luminoso con balcón y garage,155168288,Lucio,,Palermo,-34.56711,-58.4416,Entire home/apt,17619,5,2,2022-08-29,0.35,1,326,2,
664483751155446016,Stunning French Style Apartment in San Telmo,57099828,Eloisa,,San Telmo,-34.61913,-58.37649,Entire home/apt,10394,3,0,,,1,181,0,
660321863507814357,"Habitacion en Recoleta, excelente ubicación",360538625,Claudia,,Recoleta,-34.58734400000001,-58.39589160000001,Private room,11000,1,1,2022-10-29,0.48,1,364,1,
666919610348408421,Private Room in student residence,416972212,Joaquin,,Monserrat,-34.61137,-58.37146,Private room,6695,2,2,2022-11-10,0.62,24,365,2,
660322539675936369,Quarto aconhegante em Balvanera,366912211,Fernanda,,Almagro,-34.59952040160683,-58.412318453192704,Private room,2200,1,6,2022-10-10,1.34,1,83,6,
664494715815259977,"Beautiful 1 BR Best Palermo, Pool and 300MB WiFi",1875949,Diego,,Palermo,-34.57821203972368,-58.40800680220127,Entire home/apt,21018,3,23,2022-12-22,4.16,74,326,23,
666929616547953600,Shared room in student residence,416972212,Joaquin,,Monserrat,-34.61303,-58.37184,Shared room,2114,28,0,,,24,340,0,
666935728888290347,Private room in student residence,416972212,Joaquin,,Monserrat,-34.61199,-58.37002,Private room,3700,28,0,,,24,365,0,
660621309260213839,Palermo chico,466883828,Ana,,Palermo,-34.57663,-58.40515,Entire home/apt,10572,4,1,2022-07-27,0.19,1,329,1,
660656661903219735,Magnifico mono ambiente en Recoleta,88597619,Juan Octavio,,Recoleta,-34.59355350219546,-58.3940626680851,Entire home/apt,6688,3,6,2022-11-26,2.22,11,350,6,
667137411570008113,Exclusive Studio in Best Recoleta Parks,132838002,Pablo,,Recoleta,-34.58647,-58.40074,Entire home/apt,12157,3,1,2022-07-22,0.19,84,179,1,
664527675417917410,Studio súper luminoso en el corazón de la ciudad,134231947,Julio,,San Nicolas,-34.60193,-58.3856,Entire home/apt,4858,3,19,2022-12-12,3.35,16,317,19,
667154290773952345,4 Px Apartment Buenos Aires Movistar Arena Outlets,6559471,Carina,,Villa Crespo,-34.5983335,-58.4423305,Entire home/apt,6419,2,9,2022-12-10,2.18,1,359,9,
667956751837697741,Depto 2 ambientes a estrenar con balcón V.Crespo,44168030,Dana,,Villa Crespo,-34.59719,-58.44117,Entire home/apt,6643,2,6,2022-11-26,1.19,55,66,6,
660669059373977742,Luxury Apartment in Palermo Buenos Aires w/garden,11292060,Julieta,,Palermo,-34.5775545,-58.40410790000001,Entire home/apt,15857,30,0,,,1,263,0,
667190431305836916,Bonita habitación en Palermo,50545094,Alicia,,Palermo,-34.58585,-58.42639,Private room,3200,15,0,,,3,273,0,
667973646636188849,Hermoso depto. a estrenar c/ balcón Villa Crespo.,44168030,Dana,,Villa Crespo,-34.59692,-58.43899,Entire home/apt,6893,2,13,2022-12-24,2.31,55,64,13,
667200908439651475,Depto Luminoso Zona Htal Garrahan,468492123,Lucia,,Parque Patricios,-34.62838,-58.39638,Entire home/apt,6500,7,1,2022-07-24,0.19,1,108,1,
660734537160668774,Hermoso apartamento nuevo con balcón y amenities,103694958,Silvana,,Villa Crespo,-34.5984611,-58.446426,Entire home/apt,5638,5,3,2022-12-09,1.76,2,330,3,
667214361778498864,Cálido dpto. totalmente equipado para 4 personas,119170380,Nelba,,Retiro,-34.58737,-58.38276,Entire home/apt,7048,3,1,2022-08-21,0.23,1,215,1,
660756170723142255,"Palermo, Consulado USA - “La Rural” + Piscina",88597619,Juan Octavio,,Palermo,-34.5761022,-58.4199998,Entire home/apt,10799,3,9,2022-12-14,1.64,11,355,9,
667219020055823072,Comodo luminoso 2 ambientes en excelente ubicacion,468496411,Thais,,Balvanera,-34.60054069179966,-58.3933200314641,Entire home/apt,5286,2,2,2022-07-31,0.36,1,46,2,
660793169102435197,Excepcional departamento con jardín y parrilla,641573,Paula,,Palermo,-34.58321,-58.41135,Entire home/apt,18737,1,0,,,8,365,0,
667977139657386264,Beatifull full amenities apparment in Palermo,11506773,Jonn,,Palermo,-34.59758,-58.41942,Entire home/apt,5814,6,5,2022-12-11,1.85,12,256,5,
667261611250753735,Hermoso dpto 4 pax balcon pleno Palermo,10535414,Ivanna,,Palermo,-34.58375,-58.44117,Entire home/apt,7929,3,29,2022-12-07,5.47,5,70,29,
668000403475593578,HERMOSO MONOAMBIENTE EN LA MEJOR ZONA CAPITAL,151894812,Andrea,,Palermo,-34.5863664367158,-58.411348424408814,Entire home/apt,7495,2,1,2022-11-08,0.58,3,331,1,
660796463043913647,Super calido y comodo en PALERMO,466935280,Sofia,,Palermo,-34.57806,-58.41548,Entire home/apt,9887,1,1,2022-07-12,0.17,1,0,1,
667267396332400635,Hermoso loft con 2 terrazas en Palermo Hollywood,468511840,Celeste,,Palermo,-34.5824,-58.43403,Entire home/apt,21143,4,5,2022-12-10,1.16,1,189,5,
660800764813363807,Depto 1 dormitorio +full amenities Palermo H (Q.D),1028764,Cecilia,,Palermo,-34.57659,-58.43895,Entire home/apt,19506,1,8,2022-11-22,1.53,108,80,8,
660804752148826332,"4 drmts, ideal para estudia cerca de universidades",7786587,Maximiliano,,San Nicolas,-34.6054833,-58.3911384,Entire home/apt,11000,30,0,,,119,365,0,
668007900439386710,Sevilla Home hotel Habitacion individual 28,431659667,Jose,,Monserrat,-34.6098,-58.38959,Private room,1938,2,9,2022-12-07,1.70,12,316,9,
667309834489309398,"Pza. San Martín, hermoso dpto  2 ambientes para 4!",298874610,Pablo,,Retiro,-34.5959,-58.37483,Entire home/apt,7929,3,1,2022-07-19,0.18,34,93,1,
668021274643886288,Silencioso amplio y luminoso departamento,39814124,Leonardo,,Belgrano,-34.56748990892853,-58.45849004454957,Entire home/apt,14990,7,4,2022-11-16,0.80,3,365,4,
660851394198290836,Amplio departamento en Palermo Hollywood,21615890,Aurora,,Palermo,-34.58064,-58.43773,Entire home/apt,7071,3,3,2022-08-30,0.53,3,150,3,
660853493614794906,Duhau 2 bedrooms apartment Recoleta,374872974,Hestia,,Recoleta,-34.5882084,-58.3857689,Entire home/apt,21148,1,16,2022-12-24,4.21,29,316,16,
667399996353061019,Bright & Cozy Designer Condo in Quiet Neighborhood,3388356,Santiago,,Villa Ortuzar,-34.58073,-58.46711,Entire home/apt,7752,4,3,2022-11-06,0.57,3,66,3,
660857069943427081,Modern apartment in a great location,66960335,Horacio,,Colegiales,-34.574034,-58.44654249999999,Entire home/apt,6167,1,12,2022-12-11,4.09,1,337,12,
